705000	1573099	13500
706000	1201400	43801
707000	1170101	13799
708000	1166700	14400
709000	1169500	16400
710000	1170400	18200
711000	1149100	16800
712000	1356601	16200
713000	1175200	21301
714000	1416100	16300
715000	1178801	27500
716000	1202600	32600
717000	1204100	14699
718000	1180501	21000
719000	1195901	19400
720000	1208700	18000
721000	1154499	21501
722000	1188299	23401
723000	1188999	22300
724000	1193101	23000
725000	1215599	22400
726000	1188700	17701
727000	1187600	18200
728000	1190500	23300
729000	1192000	20701
730000	1193200	20401
731000	1193801	21500
732000	1201001	18801
733000	1221300	18100
734000	1262700	24201
735000	1694800	22800
736000	1200701	22200
737000	1253600	23099
738000	1238200	19601
739000	1197501	18601
740000	1208001	19699
741000	1207200	21101
742000	1178000	20100
743000	1190500	22200
744000	1213400	17900
745000	1207000	25400
746000	1234700	16101
747000	1208200	22700
748000	1213799	12099
749000	1215801	17499
750000	1209999	17099
751000	1212300	20401
752000	1215800	19499
753000	1225000	22399
754000	1222401	15200
755000	1218799	19699
756000	1222100	20599
757000	1610801	15100
758000	1311300	18801
759000	1222100	22100
760000	1231399	23500
761000	1229800	19300
762000	1252600	20900
763000	1626700	22699
764000	1258800	24100
765000	1256600	21000
766000	1232500	23900
767000	1648400	24200
768000	1232800	23101
769000	1644500	63200
770000	1262900	21401
771000	1389800	23300
772000	1696701	23700
773000	1235601	22900
774000	1669001	21199
775000	1239600	21399
776000	1260800	57500
777000	1268700	22501
778000	1408700	22301
779000	1247600	24300
780000	1274900	22400
781000	1245299	21000
782000	1635400	19799
783000	1251900	15800
784000	1247900	15899
785000	1216199	19001
786000	1249199	17300
787000	1259101	20100
788000	1254700	19800
789000	1263400	19701
790000	1259300	18300
791000	1227800	16601
792000	1862900	19999
793000	1346000	21801
794000	1264499	17500
795000	1306101	17300
796000	1264499	18700
797000	1267100	24900
798000	1265201	21500
799000	1271700	23601
800000	1344101	16800
801000	1267899	16800
802000	1268300	16200
803000	1354700	19800
804000	1273600	24401
805000	1711800	20900
806000	1274801	18399
807000	1688900	24501
808000	1677301	26401
809000	1544700	25101
810000	1309200	23600
811000	1684400	21900
812000	2293601	21400
813000	1279600	22900
814000	1283300	18300
815000	1712400	18200
816000	1281600	18399
817000	1278200	16501
818000	1248800	20800
819000	1283501	24301
820000	1303200	22700
821000	1289201	24000
822000	1291301	23600
823000	1309100	40199
824000	1296400	20399
825000	1382899	22400
826000	1295000	22100
827000	1311200	20000
828000	1299301	23400
829000	1324600	20299
830000	1695300	17000
831000	1299801	19699
832000	1299500	17400
833000	1274100	18699
834000	1303999	17200
835000	1309700	22200
836000	1307600	17301
837000	1306000	22199
838000	1308800	22301
839000	1311199	16999
840000	1311000	28200
841000	2057700	23700
842000	1340700	19200
843000	1743299	23500
844000	1286800	23099
845000	1432800	21100
846000	1314700	67900
847000	1393000	29501
848000	1732300	21600
849000	1323400	24001
850000	1430700	18000
851000	1335800	17999
852000	1323500	24700
853000	1549100	23900
854000	1414200	18500
855000	1327300	22799
856000	1331300	17200
857000	1325900	18300
858000	1327499	15500
859000	1329499	21799
860000	1347400	21799
861000	1749201	19301
862000	1447500	19300
863000	1334300	17600
864000	1301001	16399
865000	1333401	21000
866000	1743099	20700
867000	1359301	20001
868000	1348899	18300
869000	1410400	19500
870000	1342500	17600
871000	1339400	23200
872000	1485999	23499
873000	1348300	20200
874000	1346800	17699
875000	1378499	19701
876000	1350900	18500
877000	1346300	23399
878000	1321700	21700
879000	1699101	15900
880000	1351600	19400
881000	1361301	14099
882000	1475899	16799
883000	1323200	18699
884000	1326001	19899
885000	1324500	15900
886000	1324401	22700
887000	1335300	15599
888000	1364300	18200
889000	1334400	19800
890000	1379100	22900
891000	1768600	16801
892000	1364300	20100
893000	1362600	15300
894000	1334299	16600
895000	1373899	19799
896000	1371200	17700
897000	1733100	14600
898000	1369799	16500
899000	1338301	14200
900000	1451601	14801
901000	1338800	17799
902000	1340199	41300
903000	1382700	17501
904000	1339100	16800
905000	1390100	20300
906000	1415299	16400
907000	1398401	17500
908000	1381300	19000
909000	1351200	15300
910000	1352100	24499
911000	1605801	20000
912000	1386000	24900
913000	1521500	23501
914000	1394200	22701
915000	1471600	22200
916000	1559401	23701
917000	1396000	21600
918000	1398401	24599
919000	1446001	23200
920000	1400199	22800
921000	1401501	23400
922000	1404099	23300
923000	1556500	22400
924000	1403099	23900
925000	1440301	24301
926000	1817801	24000
927000	1432801	17600
928000	1492500	21900
929000	1409201	21801
930000	1808800	22700
931000	1411000	15600
932000	1558199	21400
933000	1412901	21700
934000	1425700	18800
935000	1482600	40399
936000	1517100	23600
937000	1418800	24100
938000	1430200	23100
939000	1421300	25301
940000	1445400	22099
941000	1846701	25600
942000	1453000	23500
943000	1849700	25000
944000	1501700	26301
945000	1515300	19400
946000	1425300	19100
947000	1547300	24100
948000	1547100	16999
949000	1602999	25601
950000	1434699	26599
951000	1442900	20000
952000	1430500	24499
953000	1437800	19600
954000	1400399	20100
955000	1435300	23499
956000	1836899	19900
957000	1437400	19001
958000	1874000	23000
959000	1449300	17801
960000	1436800	24501
961000	1463599	22600
962000	1403500	24700
963000	1442900	27999
964000	1460000	21701
965000	1445100	24200
966000	1450700	21400
967000	1448800	24900
968000	1455899	27000
969000	1536000	18600
970000	1536799	18600
971000	1452901	25201
972000	1546700	24401
973000	1456100	17899
974000	1454500	24000
975000	1456200	20301
976000	1496900	23201
977000	1468501	19601
978000	1459200	22301
979000	1466300	22499
980000	1464400	22299
981000	1862000	24100
982000	1465199	21101
983000	1948200	24600
984000	1469600	23501
985000	1467100	23599
986000	1890900	18899
987000	1587500	23601
988000	1888101	26000
989000	1479000	22200
990000	1477000	15701
991000	1454400	24800
992000	1570000	24100
993000	1862900	24399
994000	1481300	23499
995000	1482200	24000
996000	1482000	22800
997000	1477601	36000
998000	1487100	25400
999000	1498000	25999
1000000	1508900	19500
