1000	1283000	481900
1001	1303200	56800
1002	1452400	161700
1003	493300	15600
1004	533100	36200
1005	473200	16500
1006	415900	14400
1007	544900	14700
1008	490600	31600
1009	424900	14800
1010	421300	14300
1011	419700	15000
1012	419400	14400
1013	418400	14800
1014	420700	14800
1015	424300	14500
1016	422200	14400
1017	428800	14900
1018	423600	14500
1019	501300	14300
1020	800400	14300
1021	444200	40700
1022	424700	14100
1023	476500	14600
1024	513900	16100
1025	574000	14500
1026	447400	15200
1027	425600	13900
1028	426000	5700
1029	422800	4900
1030	101200	5000
1031	99300	5000
1032	99300	5200
1033	99400	4900
1034	99700	5000
1035	99600	5100
1036	99700	5000
1037	101500	4900
1038	99900	5100
1039	100000	5100
1040	100100	5100
1041	100100	4900
1042	100200	4900
1043	100200	5000
1044	102100	5200
1045	100400	5000
1046	100600	5400
1047	100700	5100
1048	100800	5000
1049	100800	4900
1050	121600	4900
1051	101000	5000
1052	102900	4900
1053	101200	5100
1054	101300	6900
1055	119900	5000
1056	101500	5000
1057	101500	5100
1058	101700	4800
1059	101700	5000
1060	101800	5000
1061	101800	5000
1062	102000	5100
1063	102100	5100
1064	102100	5000
1065	103900	4900
1066	102300	4800
1067	102400	5000
1068	102500	4900
1069	102500	5200
1070	102700	4900
1071	102700	5200
1072	104500	5200
1073	102900	5000
1074	103000	5200
1075	103100	5100
1076	103200	5100
1077	103300	5000
1078	103300	5000
1079	105100	5100
1080	103500	5200
1081	103700	5500
1082	103700	4900
1083	103800	5100
1084	478200	5000
1085	145300	4900
1086	104000	4900
1087	104100	5200
1088	104200	5000
1089	148000	5100
1090	165800	4900
1091	153300	5300
1092	104400	5100
1093	106500	4800
1094	104700	5100
1095	104800	5200
1096	104900	5100
1097	105000	4800
1098	105000	5100
1099	105200	4900
1100	105300	5100
1101	105400	4900
1102	151900	4900
1103	105400	4800
1104	105400	4600
1105	144000	5000
1106	105700	5200
1107	107500	5000
1108	105700	5200
1109	105900	5000
1110	106100	5100
1111	106100	5000
1112	106200	5000
1113	106200	5300
1114	106400	5000
1115	108000	5200
1116	106500	5000
1117	106600	5000
1118	106800	5200
1119	106700	4800
1120	106800	5200
1121	107000	4800
1122	107100	397900
1123	107100	5100
1124	107100	5200
1125	107300	4900
1126	107300	20900
1127	107400	5400
1128	109800	5100
1129	127400	5800
1130	110100	5400
1131	107800	5100
1132	109400	5100
1133	107900	5000
1134	153200	5000
1135	108200	5100
1136	123700	5400
1137	114100	5200
1138	108300	5000
1139	108300	5000
1140	108400	4800
1141	108600	4900
1142	108700	4800
1143	108700	5000
1144	108800	5100
1145	108900	5100
1146	109600	5000
1147	111300	5000
1148	109200	5200
1149	109200	5000
1150	109600	5100
1151	109400	5200
1152	111300	5100
1153	109600	5300
1154	109500	5100
1155	109700	5000
1156	109800	5100
1157	109900	6800
1158	109900	5100
1159	110000	5200
1160	114600	5500
1161	110600	6800
1162	123600	5100
1163	110300	5100
1164	110400	5200
1165	110500	5300
1166	112300	5000
1167	110600	5100
1168	116500	5200
1169	111000	4900
1170	111400	5200
1171	112900	5100
1172	112100	5600
1173	111200	5300
1174	111200	4800
1175	111300	5100
1176	126900	5400
1177	111500	5200
1178	111600	5000
1179	111700	5300
1180	111900	5200
1181	112100	5100
1182	112000	5300
1183	112000	5300
1184	112100	5100
1185	112200	5000
1186	114000	5000
1187	112300	5200
1188	112400	5100
1189	112500	5100
1190	112600	5300
1191	114300	5300
1192	137700	5800
1193	112900	5200
1194	112900	5100
1195	113000	6900
1196	113100	5100
1197	113100	5200
1198	115000	5200
1199	113300	5100
1200	113300	5300
1201	133100	26200
1202	113700	5200
1203	113700	5000
1204	133700	5300
1205	121500	5100
1206	150400	5100
1207	128400	5600
1208	249000	5000
1209	114200	5200
1210	114300	5200
1211	114400	5100
1212	114500	5100
